,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_merged_1_dropout,params_merged_1_size,params_merged_2_dropout,params_merged_2_size,params_merged_3_dropout,params_merged_3_size,state
1203,1203,0.8018867924528302,2024-03-05 03:51:28.143927,2024-03-05 03:51:46.376411,0 days 00:00:18.232484,0.0007232044622658873,0.4586002523718504,196,0.2552055486418522,54,0.44212845756427877,51,COMPLETE
1204,1204,0.839622641509434,2024-03-05 03:51:46.380102,2024-03-05 03:52:06.369551,0 days 00:00:19.989449,0.0005772533443191258,0.43425728231924693,64,0.27643986228537315,84,0.34674090499279686,44,COMPLETE
1205,1205,0.8301886792452831,2024-03-05 03:52:06.374113,2024-03-05 03:52:22.839565,0 days 00:00:16.465452,0.0008918142649968167,0.4999183225200639,240,0.47075054158817686,80,0.3142614265886741,59,COMPLETE
1206,1206,0.7547169811320755,2024-03-05 03:52:22.842019,2024-03-05 03:52:50.231554,0 days 00:00:27.389535,0.00044363019073385995,0.42059337820150133,68,0.29027991301873474,90,0.4809171056674971,54,COMPLETE
1207,1207,0.7641509433962265,2024-03-05 03:52:50.236010,2024-03-05 03:53:05.070926,0 days 00:00:14.834916,0.0013188162860404624,0.442344914039427,220,0.1866862899772273,60,0.3920999450959945,24,COMPLETE
1208,1208,0.8018867924528302,2024-03-05 03:53:05.074614,2024-03-05 03:53:21.273820,0 days 00:00:16.199206,0.0010481584185434603,0.46802688985742624,159,0.2334148981144814,72,0.46642012138738775,50,COMPLETE
1209,1209,0.7830188679245284,2024-03-05 03:53:21.276251,2024-03-05 03:53:37.087390,0 days 00:00:15.811139,0.0022108278131289147,0.4849013289649957,75,0.39397728491821427,69,0.30756997059568913,35,COMPLETE
1210,1210,0.8113207547169812,2024-03-05 03:53:37.092493,2024-03-05 03:53:52.362485,0 days 00:00:15.269992,0.0007204228718919195,0.4076015959412068,239,0.21551070232607497,97,0.3361973281143461,46,COMPLETE
1211,1211,0.8113207547169812,2024-03-05 03:53:52.364294,2024-03-05 03:54:04.004726,0 days 00:00:11.640432,0.0016738909776709767,0.4490942037754431,210,0.20618445639384636,65,0.3183380870128358,62,COMPLETE
1212,1212,0.8490566037735849,2024-03-05 03:54:04.011253,2024-03-05 03:54:21.042172,0 days 00:00:17.030919,0.0008552695802343254,0.4268751117975714,229,0.26721893832656185,121,0.34306037035213005,48,COMPLETE
1213,1213,0.8207547169811321,2024-03-05 03:54:21.044795,2024-03-05 03:54:40.998395,0 days 00:00:19.953600,0.0005989809620457441,0.4920018640819017,179,0.4510638208229902,94,0.4562013264574523,57,COMPLETE
1214,1214,0.7547169811320755,2024-03-05 03:54:41.003084,2024-03-05 03:54:57.939349,0 days 00:00:16.936265,0.0012001904195397487,0.4588234036157907,190,0.24596499475459155,79,0.380649985390654,47,COMPLETE
1215,1215,0.7830188679245284,2024-03-05 03:54:57.942177,2024-03-05 03:55:15.737623,0 days 00:00:17.795446,0.0014426018625744764,0.443147338521565,68,0.4433989967822414,61,0.148479512894918,52,COMPLETE
1216,1216,0.7830188679245284,2024-03-05 03:55:15.742151,2024-03-05 03:55:32.924212,0 days 00:00:17.182061,0.0009712697750443373,0.4732878631630311,215,0.4309721354602814,88,0.32915563349538396,56,COMPLETE
1217,1217,0.8113207547169812,2024-03-05 03:55:32.931206,2024-03-05 03:55:57.335955,0 days 00:00:24.404749,0.00036187374834832273,0.4323976019487686,226,0.4141892034307686,118,0.432819576171241,55,COMPLETE
1218,1218,0.7924528301886793,2024-03-05 03:55:57.338675,2024-03-05 03:56:15.257731,0 days 00:00:17.919056,0.00175339344426321,0.4997345947667297,244,0.1943743622809656,124,0.35446721674305937,50,COMPLETE
1219,1219,0.8018867924528302,2024-03-05 03:56:15.261878,2024-03-05 03:56:32.676892,0 days 00:00:17.415014,0.000763269224928193,0.4508908830713415,184,0.23070455526368366,95,0.4766123249062814,49,COMPLETE
1220,1220,0.7924528301886793,2024-03-05 03:56:32.682003,2024-03-05 03:56:45.435684,0 days 00:00:12.753681,0.0025837655847071052,0.3541038016167326,73,0.278930799000882,92,0.44870378706720154,53,COMPLETE
1221,1221,0.839622641509434,2024-03-05 03:56:45.437085,2024-03-05 03:57:06.734041,0 days 00:00:21.296956,0.0004631125137753047,0.41564676999314915,216,0.22073035329014995,119,0.40460189330111684,59,COMPLETE
1222,1222,0.8113207547169812,2024-03-05 03:57:06.739109,2024-03-05 03:57:21.816620,0 days 00:00:15.077511,0.0012189111162681254,0.4812474332140845,248,0.2600400380473452,81,0.3038135370083245,45,COMPLETE
1223,1223,0.7924528301886793,2024-03-05 03:57:21.819015,2024-03-05 03:57:39.534087,0 days 00:00:17.715072,0.0006341171039851256,0.4633204466358931,222,0.24925261380651187,99,0.29146545083731,47,COMPLETE
1224,1224,0.8113207547169812,2024-03-05 03:57:39.539187,2024-03-05 03:57:55.440248,0 days 00:00:15.901061,0.0010391452850102537,0.4374040963712222,64,0.23952662292453586,67,0.49255023868009556,61,COMPLETE
1225,1225,0.8113207547169812,2024-03-05 03:57:55.441878,2024-03-05 03:58:07.202419,0 days 00:00:11.760541,0.0013981893855289412,0.49030318434172965,70,0.425645964181672,85,0.3231242396913438,48,COMPLETE
1226,1226,0.7830188679245284,2024-03-05 03:58:07.207147,2024-03-05 03:58:23.678547,0 days 00:00:16.471400,0.0008795760115150336,0.4443043394029445,91,0.21251647411816826,49,0.3388240419201366,52,COMPLETE
1227,1227,0.8301886792452831,2024-03-05 03:58:23.681153,2024-03-05 03:58:44.702554,0 days 00:00:21.021401,0.0005824597227111601,0.4214796855012409,85,0.4422790239793561,110,0.42322252990406867,51,COMPLETE
1228,1228,0.8207547169811321,2024-03-05 03:58:44.707436,2024-03-05 03:59:00.530217,0 days 00:00:15.822781,0.0019616435979377045,0.36667683818268787,203,0.269552143671253,56,0.3575352382235579,49,COMPLETE
1229,1229,0.8301886792452831,2024-03-05 03:59:00.534959,2024-03-05 03:59:19.064133,0 days 00:00:18.529174,0.0007460781622390028,0.471478365880683,241,0.40161616435611724,76,0.46177730454316634,47,COMPLETE
1230,1230,0.7452830188679245,2024-03-05 03:59:19.066322,2024-03-05 03:59:34.524682,0 days 00:00:15.458360,0.0011633815964185268,0.45263044994920865,209,0.4591873073828447,97,0.37779244572987764,53,COMPLETE
1231,1231,0.7924528301886793,2024-03-05 03:59:34.529549,2024-03-05 03:59:46.859396,0 days 00:00:12.329847,0.0009938294010683399,0.42758514082928845,237,0.2216694181780987,121,0.3164347118499419,54,COMPLETE
1232,1232,0.8207547169811321,2024-03-05 03:59:46.860851,2024-03-05 03:59:59.695642,0 days 00:00:12.834791,0.0014640668452632639,0.4354360974222026,64,0.20361510637795766,62,0.33085383326398127,60,COMPLETE
1233,1233,0.7830188679245284,2024-03-05 03:59:59.698233,2024-03-05 04:00:20.467735,0 days 00:00:20.769502,0.0008372333547550004,0.4866424491696325,194,0.2351330863351795,126,0.3473869896430372,51,COMPLETE
1234,1234,0.7358490566037735,2024-03-05 04:00:20.475059,2024-03-05 04:00:35.778477,0 days 00:00:15.303418,0.0016213115402813017,0.4773732236064964,249,0.28084769719782277,92,0.38763902823953933,58,COMPLETE
1235,1235,0.7830188679245284,2024-03-05 04:00:35.783448,2024-03-05 04:00:56.885035,0 days 00:00:21.101587,0.0004893537413731275,0.4576643125267046,220,0.18222971370121419,90,0.4714957366063357,44,COMPLETE
1236,1236,0.8113207547169812,2024-03-05 04:00:56.887316,2024-03-05 04:01:17.027449,0 days 00:00:20.140133,0.0006826830384763537,0.28670587244639806,213,0.22666716958824973,96,0.4836712412612829,50,COMPLETE
1237,1237,0.7830188679245284,2024-03-05 04:01:17.032018,2024-03-05 04:01:34.497891,0 days 00:00:17.465873,0.0011619609136733456,0.4467872580712041,230,0.25276774134888497,78,0.18865135258812676,46,COMPLETE
1238,1238,0.8113207547169812,2024-03-05 04:01:34.500344,2024-03-05 04:01:50.377295,0 days 00:00:15.876951,0.0009183230450556462,0.4927469569836761,69,0.16510816284197863,42,0.29784264367759283,19,COMPLETE
1239,1239,0.7735849056603774,2024-03-05 04:01:50.381511,2024-03-05 04:02:15.706394,0 days 00:00:25.324883,0.00031805570099749766,0.46523925916772885,244,0.3888232252603829,107,0.3972675343091497,48,COMPLETE
1240,1240,0.5188679245283019,2024-03-05 04:02:15.711705,2024-03-05 04:02:24.469695,0 days 00:00:08.757990,0.03830024744502112,0.4398062134793689,74,0.420370199301433,58,0.2819216729394318,30,COMPLETE
1241,1241,0.8301886792452831,2024-03-05 04:02:24.470988,2024-03-05 04:02:38.466882,0 days 00:00:13.995894,0.0021290567156089053,0.4100829276086872,224,0.2620376272181478,94,0.33505191953350927,45,COMPLETE
1242,1242,0.7735849056603774,2024-03-05 04:02:38.468892,2024-03-05 04:02:50.925663,0 days 00:00:12.456771,0.0012946611360065408,0.42362838924163665,218,0.4367975363087847,123,0.3211112555374001,50,COMPLETE
1243,1243,0.7641509433962265,2024-03-05 04:02:50.929715,2024-03-05 04:03:30.628204,0 days 00:00:39.698489,0.0005734807898847763,0.43213943081691714,182,0.28942700533667587,63,0.3082373466597898,52,COMPLETE
1244,1244,0.8207547169811321,2024-03-05 04:03:30.633592,2024-03-05 04:03:46.190123,0 days 00:00:15.556531,0.0035658025767594716,0.4545293841162286,78,0.40899753326331995,70,0.34556415805857954,48,COMPLETE
1245,1245,0.8018867924528302,2024-03-05 04:03:46.195397,2024-03-05 04:04:07.934433,0 days 00:00:21.739036,0.0003967133777322716,0.4858216795617322,189,0.21208675629718807,99,0.3634693529060812,51,COMPLETE
1246,1246,0.7264150943396226,2024-03-05 04:04:07.937349,2024-03-05 04:04:20.018336,0 days 00:00:12.080987,0.0018140645644690897,0.16730030837166196,207,0.3196799146568541,83,0.4425203624340946,49,COMPLETE
1247,1247,0.7169811320754716,2024-03-05 04:04:20.022291,2024-03-05 04:04:36.049412,0 days 00:00:16.027121,0.0007742753484425636,0.44431353084602293,165,0.447830500379826,118,0.16819121074505727,47,COMPLETE
1248,1248,0.8113207547169812,2024-03-05 04:04:36.054754,2024-03-05 04:04:52.841855,0 days 00:00:16.787101,0.0010567397502978964,0.47088198539163106,235,0.19864510627118395,65,0.3286292774121231,53,COMPLETE
1249,1249,0.8113207547169812,2024-03-05 04:04:52.844777,2024-03-05 04:05:06.544622,0 days 00:00:13.699845,0.0013286832177381409,0.4361243811262727,68,0.24017299354223723,94,0.35298991475524477,17,COMPLETE
1250,1250,0.8207547169811321,2024-03-05 04:05:06.548605,2024-03-05 04:05:30.336349,0 days 00:00:23.787744,0.0005208900747666188,0.3085462278787158,227,0.21907527527071735,87,0.37246786457382625,59,COMPLETE
1251,1251,0.8113207547169812,2024-03-05 04:05:30.341700,2024-03-05 04:05:55.513518,0 days 00:00:25.171818,0.0006620583932644205,0.4607763549683845,115,0.42779573755570605,112,0.41369037268595216,46,COMPLETE
1252,1252,0.7641509433962265,2024-03-05 04:05:55.518906,2024-03-05 04:06:14.374769,0 days 00:00:18.855863,0.0009059759343768967,0.48233765256004485,197,0.22880439567195734,98,0.3386002758824712,51,COMPLETE
1253,1253,0.8207547169811321,2024-03-05 04:06:14.380202,2024-03-05 04:06:30.949757,0 days 00:00:16.569555,0.0015881879711952015,0.448528034540971,64,0.26864214368166967,60,0.3124858347438828,55,COMPLETE
1254,1254,0.7641509433962265,2024-03-05 04:06:30.951943,2024-03-05 04:06:50.278573,0 days 00:00:19.326630,0.0011820706685555641,0.49364753993416877,246,0.30854184910023763,81,0.45437001276162003,54,COMPLETE
1255,1255,0.8018867924528302,2024-03-05 04:06:50.283239,2024-03-05 04:07:04.765648,0 days 00:00:14.482409,0.0009828736161244204,0.419186228803103,211,0.2521102666068045,92,0.471949970452761,60,COMPLETE
1256,1256,0.7735849056603774,2024-03-05 04:07:04.771436,2024-03-05 04:07:44.716731,0 days 00:00:39.945295,6.975011193631329e-05,0.42822984137536546,241,0.1903295482829357,120,0.3221692504832044,49,COMPLETE
1257,1257,0.7641509433962265,2024-03-05 04:07:44.723697,2024-03-05 04:08:01.265240,0 days 00:00:16.541543,0.0008242879590445936,0.44194723550942405,215,0.20427443411724944,117,0.48516049478812884,57,COMPLETE
1258,1258,0.8113207547169812,2024-03-05 04:08:01.268086,2024-03-05 04:08:14.808527,0 days 00:00:13.540441,0.0014716018081380583,0.47634920327696867,219,0.23595558830956648,75,0.4315590198474935,52,COMPLETE
1259,1259,0.8018867924528302,2024-03-05 04:08:14.812481,2024-03-05 04:08:40.228899,0 days 00:00:25.416418,0.0006436048056936917,0.45534258153643525,73,0.4626829175553402,96,0.36051641505919835,50,COMPLETE
1260,1260,0.7924528301886793,2024-03-05 04:08:40.234504,2024-03-05 04:09:06.495106,0 days 00:00:26.260602,0.00044499111126922354,0.4933376767733694,233,0.280659237981294,123,0.46288147676324815,61,COMPLETE
1261,1261,0.7452830188679245,2024-03-05 04:09:06.500620,2024-03-05 04:09:45.393489,0 days 00:00:38.892869,0.0002587119696786553,0.46397608289507253,200,0.4388096174529143,108,0.3473192245094136,63,COMPLETE
1262,1262,0.7924528301886793,2024-03-05 04:09:45.399026,2024-03-05 04:10:21.944203,0 days 00:00:36.545177,0.00020278248029283487,0.4132441661073402,67,0.21412198359573187,90,0.2932464730458653,58,COMPLETE
1263,1263,0.8301886792452831,2024-03-05 04:10:21.949784,2024-03-05 04:10:36.295710,0 days 00:00:14.345926,0.0018760827908744677,0.43499883491588703,224,0.2620162514930779,126,0.38445555077581506,47,COMPLETE
1264,1264,0.7924528301886793,2024-03-05 04:10:36.300564,2024-03-05 04:10:57.572107,0 days 00:00:21.271543,0.0010263055356355597,0.4485708818965441,250,0.45017154503625345,94,0.33316895168528027,45,COMPLETE
1265,1265,0.8490566037735849,2024-03-05 04:10:57.574419,2024-03-05 04:11:10.977858,0 days 00:00:13.403439,0.0027989300618746736,0.49938985927291263,237,0.22673608963938005,78,0.3152637469020888,32,COMPLETE
1266,1266,0.7830188679245284,2024-03-05 04:11:10.982530,2024-03-05 04:11:30.872181,0 days 00:00:19.889651,0.0007515488599987506,0.42592644619497666,186,0.383257788053163,64,0.30477326679353145,53,COMPLETE
1267,1267,0.8018867924528302,2024-03-05 04:11:30.875200,2024-03-05 04:11:47.351711,0 days 00:00:16.476511,0.0012723360803363615,0.477940415031629,71,0.24416730444573168,115,0.4936711797046982,48,COMPLETE
1268,1268,0.7547169811320755,2024-03-05 04:11:47.357205,2024-03-05 04:12:06.824742,0 days 00:00:19.467537,0.0005150428805151207,0.44024557417612764,179,0.41100284495821926,121,0.3399297656538999,38,COMPLETE
1269,1269,0.7641509433962265,2024-03-05 04:12:06.830999,2024-03-05 04:12:26.191424,0 days 00:00:19.360425,0.0010800003694401764,0.45637931700712364,204,0.2746386824232539,72,0.32489358526399253,56,COMPLETE
1270,1270,0.7735849056603774,2024-03-05 04:12:26.193617,2024-03-05 04:12:42.536905,0 days 00:00:16.343288,0.0014460695317116586,0.46834155426690893,242,0.4188665967939878,105,0.4773408718455048,51,COMPLETE
1271,1271,0.8113207547169812,2024-03-05 04:12:42.541998,2024-03-05 04:13:00.455979,0 days 00:00:17.913981,0.0008757106564148518,0.48761192337456966,247,0.29831375286321415,99,0.37114673155232164,46,COMPLETE
1272,1272,0.8018867924528302,2024-03-05 04:13:00.458657,2024-03-05 04:13:18.187508,0 days 00:00:17.728851,0.0021334857755102112,0.4331221073861993,67,0.3388014723068729,85,0.35710046469769585,52,COMPLETE
1273,1273,0.7547169811320755,2024-03-05 04:13:18.192036,2024-03-05 04:13:37.570447,0 days 00:00:19.378411,0.0006649036386025234,0.38014210185963054,216,0.43114507631694304,67,0.3500537702384611,62,COMPLETE
1274,1274,0.7452830188679245,2024-03-05 04:13:37.575692,2024-03-05 04:13:57.133761,0 days 00:00:19.558069,0.0012252272753979082,0.44633511887863764,230,0.21709344810197093,61,0.2708820661841143,49,COMPLETE
1275,1275,0.7452830188679245,2024-03-05 04:13:57.136846,2024-03-05 04:14:13.580787,0 days 00:00:16.443941,0.001555434854979936,0.42199443319966506,77,0.22605200255568872,119,0.39258062581021386,44,COMPLETE
1276,1276,0.8113207547169812,2024-03-05 04:14:13.586607,2024-03-05 04:14:27.979308,0 days 00:00:14.392701,0.0008723799495909929,0.4521951457378302,191,0.20536250379859816,97,0.44673195215701467,51,COMPLETE
1277,1277,0.8113207547169812,2024-03-05 04:14:27.984252,2024-03-05 04:14:49.091488,0 days 00:00:21.107236,0.0005830602933678986,0.4074603951732839,173,0.2564626606270612,82,0.3789699655518163,48,COMPLETE
1278,1278,0.7735849056603774,2024-03-05 04:14:49.097070,2024-03-05 04:15:13.736611,0 days 00:00:24.639541,0.0004061991816770047,0.4996740287142348,221,0.26847863882225576,58,0.33304232533454003,54,COMPLETE
1279,1279,0.8301886792452831,2024-03-05 04:15:13.739648,2024-03-05 04:15:40.983454,0 days 00:00:27.243806,0.000746749605451365,0.4822394696521372,211,0.17575606192827742,93,0.4241514833883624,50,COMPLETE
1280,1280,0.8207547169811321,2024-03-05 04:15:40.988969,2024-03-05 04:15:56.171473,0 days 00:00:15.182504,0.001775561968961882,0.4413174180409314,69,0.2855926787259403,117,0.34217425442899213,59,COMPLETE
1281,1281,0.7735849056603774,2024-03-05 04:15:56.173940,2024-03-05 04:16:34.705809,0 days 00:00:38.531869,1.343946555835341e-05,0.4626891416950786,240,0.3687169896242042,88,0.4664797469030955,47,COMPLETE
1282,1282,0.7264150943396226,2024-03-05 04:16:34.711432,2024-03-05 04:16:51.919617,0 days 00:00:17.208185,0.0010824863302858186,0.43279826077779904,251,0.2309588260549265,101,0.28076248347408783,36,COMPLETE
1283,1283,0.7924528301886793,2024-03-05 04:16:51.923337,2024-03-05 04:17:05.569947,0 days 00:00:13.646610,0.0012885115606086053,0.49119722370843194,64,0.4550676055936865,80,0.31588063955031426,52,COMPLETE
1284,1284,0.8113207547169812,2024-03-05 04:17:05.572641,2024-03-05 04:17:23.161741,0 days 00:00:17.589100,0.0009430500711673225,0.4741746041360038,127,0.400308521985808,96,0.4058314840081157,49,COMPLETE
1285,1285,0.8018867924528302,2024-03-05 04:17:23.165862,2024-03-05 04:17:37.948003,0 days 00:00:14.782141,0.0024052826366775647,0.42738722860513695,207,0.4405068525848011,122,0.325988783881702,27,COMPLETE
1286,1286,0.7735849056603774,2024-03-05 04:17:37.950466,2024-03-05 04:17:56.798838,0 days 00:00:18.848372,0.0007747747086184951,0.4522152265838386,225,0.24158913260157677,91,0.4547366672841557,60,COMPLETE
1287,1287,0.8301886792452831,2024-03-05 04:17:56.805448,2024-03-05 04:18:19.552394,0 days 00:00:22.746946,0.0005231353924861192,0.41431622647097854,72,0.20972153591609466,62,0.30506478558550215,53,COMPLETE
1288,1288,0.8113207547169812,2024-03-05 04:18:19.558030,2024-03-05 04:18:31.222335,0 days 00:00:11.664305,0.0014173703454303237,0.44116996270783476,244,0.1961119900303671,111,0.36175163275623035,58,COMPLETE
1289,1289,0.7735849056603774,2024-03-05 04:18:31.224456,2024-03-05 04:18:49.240206,0 days 00:00:18.015750,0.0011451015923241385,0.46205357497985605,214,0.4256017356810944,74,0.2972724344181279,50,COMPLETE
1290,1290,0.8113207547169812,2024-03-05 04:18:49.245116,2024-03-05 04:19:03.199729,0 days 00:00:13.954613,0.001643376389239257,0.4817937674507136,238,0.22328408687502405,77,0.3687239566155482,45,COMPLETE
1291,1291,0.8301886792452831,2024-03-05 04:19:03.202085,2024-03-05 04:19:28.079301,0 days 00:00:24.877216,0.0006736870268519195,0.492822040707477,194,0.24779393621121082,94,0.47950573048822803,52,COMPLETE
1292,1292,0.8113207547169812,2024-03-05 04:19:28.084742,2024-03-05 04:19:43.367356,0 days 00:00:15.282614,0.0009848967752563737,0.4471255202801373,218,0.2337580467792328,59,0.43737957263176713,47,COMPLETE
1293,1293,0.7735849056603774,2024-03-05 04:19:43.373799,2024-03-05 04:20:00.394126,0 days 00:00:17.020327,0.0008110399133463091,0.42028035130808444,232,0.26131073049511,98,0.34224361938181025,48,COMPLETE
1294,1294,0.7452830188679245,2024-03-05 04:20:00.396524,2024-03-05 04:20:16.117451,0 days 00:00:15.720927,0.0017975893010138176,0.4998513060399527,64,0.271294174384085,55,0.35164362215005657,46,COMPLETE
1295,1295,0.8113207547169812,2024-03-05 04:20:16.122024,2024-03-05 04:20:39.420843,0 days 00:00:23.298819,0.0005932189706845057,0.43419731411358503,249,0.4698821284837928,125,0.3316651777375481,49,COMPLETE
1296,1296,0.7830188679245284,2024-03-05 04:20:39.426453,2024-03-05 04:20:55.939292,0 days 00:00:16.512839,0.0010841460926995716,0.42759978068112797,245,0.21975250791794182,107,0.4987350970160496,51,COMPLETE
1297,1297,0.7547169811320755,2024-03-05 04:20:55.941882,2024-03-05 04:21:18.970710,0 days 00:00:23.028828,0.0003292455994140364,0.45500814913662846,200,0.2119922245296459,114,0.32297025972283705,64,COMPLETE
1298,1298,0.7452830188679245,2024-03-05 04:21:18.975735,2024-03-05 04:21:35.449719,0 days 00:00:16.473984,0.0012889516757813824,0.46644999953308774,228,0.4442196802679319,120,0.2899322689406851,54,COMPLETE
1299,1299,0.7735849056603774,2024-03-05 04:21:35.454549,2024-03-05 04:21:45.918882,0 days 00:00:10.464333,0.004363722560460053,0.44199725186175015,222,0.4324035505208454,83,0.31577484049629967,61,COMPLETE
1300,1300,0.7924528301886793,2024-03-05 04:21:45.920359,2024-03-05 04:22:05.124620,0 days 00:00:19.204261,0.0008591233647638634,0.4762117723242376,71,0.27959543555346117,51,0.38717398788004814,55,COMPLETE
1301,1301,0.8113207547169812,2024-03-05 04:22:05.130014,2024-03-05 04:22:28.534391,0 days 00:00:23.404377,0.00041712263755803325,0.48636142701844,187,0.29536353610449784,128,0.4591068203538468,50,COMPLETE
1302,1302,0.7830188679245284,2024-03-05 04:22:28.536695,2024-03-05 04:22:45.400008,0 days 00:00:16.863313,0.0006774455433732634,0.4485515015288215,214,0.2517384541393888,64,0.33439453870008695,43,COMPLETE
1303,1303,0.8207547169811321,2024-03-05 04:22:45.404683,2024-03-05 04:22:59.978256,0 days 00:00:14.573573,0.0014270527959450723,0.4358063987034255,75,0.23764683564444866,100,0.26019990896274914,59,COMPLETE
1304,1304,0.8018867924528302,2024-03-05 04:22:59.980333,2024-03-05 04:23:13.851548,0 days 00:00:13.871215,0.0021335786814409333,0.4584767415453302,80,0.1905387420276575,92,0.47057695366756686,16,COMPLETE
1305,1305,0.8113207547169812,2024-03-05 04:23:13.856321,2024-03-05 04:23:28.386023,0 days 00:00:14.529702,0.0010622100037115773,0.4716437381545766,206,0.41813865666260525,103,0.4889266328000233,46,COMPLETE
1306,1306,0.7452830188679245,2024-03-05 04:23:28.388152,2024-03-05 04:23:53.822353,0 days 00:00:25.434201,0.00047046421567285374,0.4026995032524415,235,0.4079866406175472,70,0.31116070848008714,48,COMPLETE
1307,1307,0.7641509433962265,2024-03-05 04:23:53.827501,2024-03-05 04:24:08.502246,0 days 00:00:14.674745,0.000919098308742726,0.4877882656673311,162,0.2007916009605618,95,0.34669983209907945,52,COMPLETE
1308,1308,0.8018867924528302,2024-03-05 04:24:08.506282,2024-03-05 04:24:30.287561,0 days 00:00:21.781279,0.0007269994643232253,0.42279036178779905,183,0.4534376276877593,118,0.3538326218038797,57,COMPLETE
1309,1309,0.8018867924528302,2024-03-05 04:24:30.291123,2024-03-05 04:24:44.775120,0 days 00:00:14.483997,0.001638470035862601,0.4409323341061321,68,0.2196461873252958,79,0.3973152348470699,53,COMPLETE
1310,1310,0.7830188679245284,2024-03-05 04:24:44.779591,2024-03-05 04:24:59.607688,0 days 00:00:14.828097,0.0011386352147945442,0.4294020454827152,218,0.22907582270574503,124,0.37793228894183506,50,COMPLETE
1311,1311,0.7641509433962265,2024-03-05 04:24:59.609930,2024-03-05 04:25:17.602264,0 days 00:00:17.992334,0.0005515035890317999,0.41585429763488646,210,0.263778699113566,68,0.3029145530742677,47,COMPLETE
1312,1312,0.7924528301886793,2024-03-05 04:25:17.606861,2024-03-05 04:25:34.073382,0 days 00:00:16.466521,0.0014942463310112079,0.44998059654440153,67,0.2746550638524483,89,0.3276338026822483,44,COMPLETE
1313,1313,0.839622641509434,2024-03-05 04:25:34.075663,2024-03-05 04:25:55.069531,0 days 00:00:20.993868,0.0009071030042202518,0.49997551958816616,239,0.42562887906556696,116,0.48376665696298543,51,COMPLETE
1314,1314,0.8113207547169812,2024-03-05 04:25:55.075244,2024-03-05 04:26:09.815534,0 days 00:00:14.740290,0.0011913833523786413,0.4588191917552852,243,0.28961436212684444,105,0.3197958536393136,39,COMPLETE
1315,1315,0.8207547169811321,2024-03-05 04:26:09.817902,2024-03-05 04:26:29.769484,0 days 00:00:19.951582,0.0006609474368762877,0.49252320285609347,197,0.4369933492455518,109,0.44903695555715284,22,COMPLETE
1316,1316,0.8207547169811321,2024-03-05 04:26:29.776778,2024-03-05 04:26:41.592576,0 days 00:00:11.815798,0.0018883433325471931,0.4358922840829348,154,0.20803952756315003,97,0.33740343270815154,49,COMPLETE
1317,1317,0.7830188679245284,2024-03-05 04:26:41.594630,2024-03-05 04:26:56.142847,0 days 00:00:14.548217,0.0013547200224792346,0.4837537679344812,252,0.244552216226942,122,0.4169386525557559,46,COMPLETE
1318,1318,0.8018867924528302,2024-03-05 04:26:56.147776,2024-03-05 04:27:33.456626,0 days 00:00:37.308850,5.3666323395675545e-05,0.4694175197363712,168,0.2559176822821807,93,0.3632201550878622,60,COMPLETE
1319,1319,0.7735849056603774,2024-03-05 04:27:33.462358,2024-03-05 04:27:48.529784,0 days 00:00:15.067426,0.000793326975608084,0.4417164158546839,226,0.23616121137079465,86,0.2478813121836098,52,COMPLETE
1320,1320,0.7924528301886793,2024-03-05 04:27:48.531246,2024-03-05 04:28:03.874500,0 days 00:00:15.343254,0.0009494932119979302,0.26940705899780076,64,0.218420878541455,60,0.47464274788133193,48,COMPLETE
1321,1321,0.7547169811320755,2024-03-05 04:28:03.876901,2024-03-05 04:28:23.836702,0 days 00:00:19.959801,0.0005395395131189381,0.45043095960956564,246,0.18395897157651672,65,0.3440421183085067,53,COMPLETE
1322,1322,0.7924528301886793,2024-03-05 04:28:23.841017,2024-03-05 04:28:51.501906,0 days 00:00:27.660889,0.00036657976229184544,0.4264153389126414,176,0.44594059605183883,57,0.42958238984780783,58,COMPLETE
1323,1323,0.8113207547169812,2024-03-05 04:28:51.507704,2024-03-05 04:29:04.064687,0 days 00:00:12.556983,0.0023491956882105893,0.47902400204377854,191,0.26764987898226744,99,0.30968610054735274,45,COMPLETE
1324,1324,0.7830188679245284,2024-03-05 04:29:04.066055,2024-03-05 04:29:19.572368,0 days 00:00:15.506313,0.0010595281278089996,0.4574073601789955,71,0.22542173010979658,62,0.3284586933148537,56,COMPLETE
1325,1325,0.7830188679245284,2024-03-05 04:29:19.574959,2024-03-05 04:29:33.891790,0 days 00:00:14.316831,0.0014388680052848438,0.445688692646524,112,0.28247812648764553,119,0.355945694972676,50,COMPLETE
1326,1326,0.8018867924528302,2024-03-05 04:29:33.898004,2024-03-05 04:29:52.788759,0 days 00:00:18.890755,0.0007987094501289026,0.49261973832206174,222,0.19567148465044637,96,0.37034915304215965,51,COMPLETE
1327,1327,0.8773584905660378,2024-03-05 04:29:52.790695,2024-03-05 04:30:07.305392,0 days 00:00:14.514697,0.0012350418851126278,0.4344232497887828,203,0.43321433544495763,91,0.2960503360660058,47,COMPLETE
1328,1328,0.8962264150943396,2024-03-05 04:30:07.309671,2024-03-05 04:30:18.903700,0 days 00:00:11.594029,0.0020337078030514904,0.41798517711548216,203,0.4270170327035739,89,0.2897943054700885,47,COMPLETE
